,codigo,professor,disciplina,anoperiodo,qnt_discentes,qnt_aprovados,qnt_reprovacao,qnt_trancamentos,media_turma,media_faltas,qnt_reposicao,taxa_aprovacao,taxa_reprovacao,evasao,qnt_aprovados_primeira
203,57605630,5752264.0,57597,2017.2,21,14.0,3.0,4.0,5.819047619047619,4.095238095238095,2.0,0.6666666666666666,0.14285714285714285,0.19047619047619047,0
204,57605632,5754369.0,57597,2017.2,23,12.0,4.0,7.0,4.491304347826088,15.695652173913045,0.0,0.5217391304347826,0.17391304347826084,0.3043478260869565,0
205,57605632,5759240.0,57597,2017.2,23,12.0,4.0,7.0,4.491304347826088,15.695652173913045,0.0,0.5217391304347826,0.17391304347826084,0.3043478260869565,0
206,57605633,5754369.0,57597,2017.2,23,5.0,16.0,2.0,2.143478260869565,22.956521739130434,1.0,0.21739130434782608,0.6956521739130435,0.08695652173913042,0
207,57605633,5759240.0,57597,2017.2,23,5.0,16.0,2.0,2.143478260869565,22.956521739130434,1.0,0.21739130434782608,0.6956521739130435,0.08695652173913042,0
208,57605634,5759240.0,57597,2017.2,20,8.0,10.0,2.0,3.365,15.9,0.0,0.4,0.5,0.1,0
209,57605634,5754369.0,57597,2017.2,20,8.0,10.0,2.0,3.365,15.9,0.0,0.4,0.5,0.1,0
210,57605635,5759240.0,57597,2017.2,14,8.0,4.0,2.0,4.3,15.285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0
211,57605635,5754369.0,57597,2017.2,14,8.0,4.0,2.0,4.3,15.285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0
212,57605637,5758379.0,57597,2017.2,18,12.0,3.0,3.0,5.544444444444445,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0
213,57605637,5759240.0,57597,2017.2,18,12.0,3.0,3.0,5.544444444444445,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0
214,57605638,5758379.0,57597,2017.2,15,8.0,5.0,2.0,4.506666666666665,0.0,1.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,0
215,57605638,5759240.0,57597,2017.2,15,8.0,5.0,2.0,4.506666666666665,0.0,1.0,0.5333333333333333,0.3333333333333333,0.13333333333333333,0
216,57605639,5758379.0,57597,2017.2,23,8.0,10.0,5.0,3.408695652173914,0.0,0.0,0.3478260869565217,0.43478260869565216,0.21739130434782608,0
217,57605640,5758379.0,57597,2017.2,28,8.0,16.0,4.0,2.846428571428572,0.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0
218,57605642,5758379.0,57597,2017.2,30,9.0,16.0,5.0,2.76,0.0,1.0,0.3,0.5333333333333333,0.16666666666666666,0
219,57605642,5759240.0,57597,2017.2,30,9.0,16.0,5.0,2.76,0.0,1.0,0.3,0.5333333333333333,0.16666666666666666,0
220,57605643,5758379.0,57597,2017.2,30,9.0,18.0,3.0,3.063333333333333,0.0,1.0,0.3,0.6,0.1,0
221,57605643,5759240.0,57597,2017.2,30,9.0,18.0,3.0,3.063333333333333,0.0,1.0,0.3,0.6,0.1,0
222,57605645,5758379.0,57597,2017.2,33,6.0,18.0,9.0,2.33939393939394,0.0,2.0,0.18181818181818185,0.5454545454545454,0.2727272727272727,0
223,57605646,5758379.0,57597,2017.2,32,18.0,8.0,6.0,4.503124999999999,0.0,0.0,0.5625,0.25,0.1875,0
224,57605647,5752750.0,57592,2017.2,73,31.0,40.0,2.0,4.032876712328767,5.356164383561644,7.0,0.4246575342465753,0.547945205479452,0.0273972602739726,0
225,57605648,5757440.0,57592,2017.2,97,28.0,52.0,17.0,3.079381443298968,11.762886597938143,2.0,0.28865979381443296,0.5360824742268041,0.17525773195876287,0
226,57605649,5757440.0,57592,2017.2,95,32.0,54.0,9.0,3.6084210526315785,10.0,4.0,0.3368421052631579,0.5684210526315789,0.09473684210526316,0
227,57605650,5752262.0,57592,2017.2,45,9.0,28.0,8.0,2.36,0.0,0.0,0.2,0.6222222222222222,0.17777777777777778,0
228,57605651,5752262.0,57592,2017.2,18,5.0,10.0,3.0,2.6,0.0,0.0,0.2777777777777778,0.5555555555555556,0.16666666666666666,0
229,57605652,5752232.0,57603,2017.2,101,73.0,24.0,4.0,5.324752475247529,2.891089108910891,5.0,0.7227722772277227,0.2376237623762376,0.0396039603960396,0
230,57605653,5757943.0,57603,2017.2,109,73.0,28.0,8.0,5.0064220183486245,4.89908256880734,9.0,0.6697247706422018,0.2568807339449541,0.07339449541284404,0
231,57605654,5752292.0,57603,2017.2,97,54.0,33.0,10.0,4.278350515463917,5.484536082474227,10.0,0.5567010309278351,0.3402061855670103,0.10309278350515463,0
232,57605655,5757943.0,57603,2017.2,86,45.0,33.0,8.0,4.3058139534883715,6.604651162790698,7.0,0.5232558139534884,0.38372093023255816,0.09302325581395347,0
233,57605656,5752232.0,57603,2017.2,73,38.0,30.0,5.0,4.516438356164384,5.863013698630137,13.0,0.5205479452054794,0.410958904109589,0.0684931506849315,0
234,57605657,5753039.0,57606,2017.2,129,107.0,17.0,5.0,5.9976744186046504,0.0,3.0,0.8294573643410853,0.13178294573643412,0.03875968992248062,0
235,57605658,5759361.0,57606,2017.2,129,88.0,31.0,10.0,4.565891472868218,0.0,3.0,0.6821705426356589,0.24031007751937986,0.07751937984496124,0
236,57605660,5759361.0,57606,2017.2,60,38.0,15.0,7.0,5.256666666666669,0.0,2.0,0.6333333333333333,0.25,0.11666666666666667,0
237,57605662,5753011.0,57606,2017.2,125,98.0,17.0,10.0,5.995199999999999,0.0,19.0,0.784,0.136,0.08,0
238,57605663,5757983.0,57591,2017.2,136,68.0,59.0,9.0,4.388235294117647,7.1764705882352935,8.0,0.5,0.4338235294117647,0.0661764705882353,0
239,57605664,5754637.0,57591,2017.2,46,16.0,27.0,3.0,3.1652173913043464,15.891304347826088,1.0,0.3478260869565217,0.5869565217391305,0.06521739130434782,0
240,57605665,5753081.0,57591,2017.2,29,8.0,18.0,3.0,2.4034482758620688,11.275862068965518,3.0,0.27586206896551724,0.6206896551724138,0.10344827586206896,0
241,57605666,5754568.0,57591,2017.2,51,16.0,29.0,6.0,2.7549019607843137,16.784313725490197,0.0,0.3137254901960784,0.5686274509803921,0.1176470588235294,0
242,57605667,5757983.0,57591,2017.2,112,53.0,39.0,20.0,4.136607142857142,11.9375,6.0,0.4732142857142857,0.3482142857142857,0.17857142857142858,0
243,57605670,5758750.0,46951,2017.2,1,1.0,0.0,0.0,9.7,10.0,0.0,1.0,0.0,0.0,0
244,57605670,22823.0,46951,2017.2,1,1.0,0.0,0.0,9.7,10.0,0.0,1.0,0.0,0.0,0
245,57605678,5753103.0,46661,2017.2,20,20.0,0.0,0.0,6.989999999999998,7.8,0.0,1.0,0.0,0.0,0
246,57605681,5758574.0,46658,2017.2,13,13.0,0.0,0.0,7.792307692307691,10.923076923076923,0.0,1.0,0.0,0.0,0
247,57605774,5752471.0,54253,2017.2,1,1.0,0.0,0.0,6.8,4.0,0.0,1.0,0.0,0.0,0
248,57605774,5752470.0,54253,2017.2,1,1.0,0.0,0.0,6.8,4.0,0.0,1.0,0.0,0.0,0
249,57605774,22923.0,54253,2017.2,1,1.0,0.0,0.0,6.8,4.0,0.0,1.0,0.0,0.0,0
250,57605777,5752471.0,54254,2017.2,1,1.0,0.0,0.0,6.8,7.0,0.0,1.0,0.0,0.0,0
251,57605777,5752470.0,54254,2017.2,1,1.0,0.0,0.0,6.8,7.0,0.0,1.0,0.0,0.0,0
252,57605866,5756827.0,57590,2017.2,37,10.0,21.0,6.0,2.2324324324324323,30.81081081081081,0.0,0.2702702702702703,0.5675675675675675,0.16216216216216214,0
253,57605867,5752769.0,57590,2017.2,64,23.0,38.0,3.0,3.6171874999999987,14.625,0.0,0.359375,0.59375,0.046875,0
254,57605868,5757166.0,57590,2017.2,121,60.0,58.0,3.0,4.292561983471072,7.090909090909091,14.0,0.4958677685950413,0.4793388429752066,0.02479338842975207,0
255,57605869,5756823.0,57590,2017.2,89,21.0,64.0,4.0,2.842696629213484,12.044943820224717,2.0,0.2359550561797753,0.7191011235955056,0.0449438202247191,0
256,57605870,5756827.0,57590,2017.2,34,13.0,19.0,2.0,2.820588235294117,32.882352941176464,1.0,0.38235294117647056,0.5588235294117647,0.05882352941176471,0
257,57605872,5752983.0,57598,2017.2,25,7.0,15.0,3.0,3.092,0.0,1.0,0.28,0.6,0.12,0
258,57605874,5752983.0,57598,2017.2,10,2.0,6.0,2.0,2.31,8.1,0.0,0.2,0.6,0.2,0
259,57605874,5756271.0,57598,2017.2,10,2.0,6.0,2.0,2.31,8.1,0.0,0.2,0.6,0.2,0
260,57605874,5759240.0,57598,2017.2,10,2.0,6.0,2.0,2.31,8.1,0.0,0.2,0.6,0.2,0
261,57605875,5756271.0,57598,2017.2,15,5.0,7.0,3.0,3.646666666666667,10.6,0.0,0.3333333333333333,0.4666666666666667,0.2,0
262,57605875,5759240.0,57598,2017.2,15,5.0,7.0,3.0,3.646666666666667,10.6,0.0,0.3333333333333333,0.4666666666666667,0.2,0
263,57605875,5752983.0,57598,2017.2,15,5.0,7.0,3.0,3.646666666666667,10.6,0.0,0.3333333333333333,0.4666666666666667,0.2,0
264,57605877,5756674.0,57598,2017.2,16,8.0,6.0,2.0,4.9,17.25,1.0,0.5,0.375,0.125,0
265,57605878,5756674.0,57598,2017.2,10,3.0,6.0,1.0,3.2900000000000005,35.0,1.0,0.3,0.6,0.1,0
266,57605880,5756271.0,57598,2017.2,23,13.0,7.0,3.0,4.547826086956522,18.91304347826087,0.0,0.5652173913043478,0.3043478260869565,0.13043478260869565,0
267,57605880,5759240.0,57598,2017.2,23,13.0,7.0,3.0,4.547826086956522,18.91304347826087,0.0,0.5652173913043478,0.3043478260869565,0.13043478260869565,0
268,57605880,5756674.0,57598,2017.2,23,13.0,7.0,3.0,4.547826086956522,18.91304347826087,0.0,0.5652173913043478,0.3043478260869565,0.13043478260869565,0
269,57605882,5758786.0,57598,2017.2,26,16.0,9.0,1.0,4.8538461538461535,11.538461538461537,1.0,0.6153846153846154,0.3461538461538461,0.038461538461538464,0
270,57605882,5757233.0,57598,2017.2,26,16.0,9.0,1.0,4.8538461538461535,11.538461538461537,1.0,0.6153846153846154,0.3461538461538461,0.038461538461538464,0
271,57605883,5757233.0,57598,2017.2,22,9.0,11.0,2.0,3.968181818181818,20.545454545454547,0.0,0.4090909090909091,0.5,0.09090909090909093,0
272,57605883,5758786.0,57598,2017.2,22,9.0,11.0,2.0,3.968181818181818,20.545454545454547,0.0,0.4090909090909091,0.5,0.09090909090909093,0
273,57605884,5757233.0,57598,2017.2,28,6.0,18.0,4.0,3.3285714285714287,10.642857142857142,0.0,0.21428571428571427,0.6428571428571429,0.14285714285714285,0
274,57605884,5758786.0,57598,2017.2,28,6.0,18.0,4.0,3.3285714285714287,10.642857142857142,0.0,0.21428571428571427,0.6428571428571429,0.14285714285714285,0
275,57605885,5758786.0,57598,2017.2,19,7.0,12.0,0.0,3.852631578947369,15.157894736842106,2.0,0.3684210526315789,0.631578947368421,0.0,0
276,57605885,5757233.0,57598,2017.2,19,7.0,12.0,0.0,3.852631578947369,15.157894736842106,2.0,0.3684210526315789,0.631578947368421,0.0,0
277,57605887,5758445.0,57598,2017.2,22,19.0,3.0,0.0,6.868181818181817,16.90909090909091,1.0,0.8636363636363636,0.13636363636363635,0.0,0
278,57605888,5758445.0,57598,2017.2,26,22.0,3.0,1.0,7.015384615384617,15.769230769230768,1.0,0.8461538461538461,0.1153846153846154,0.038461538461538464,0
279,57605889,5758445.0,57598,2017.2,19,18.0,1.0,0.0,7.957894736842103,16.631578947368418,0.0,0.9473684210526316,0.05263157894736842,0.0,0
280,57605890,5758445.0,57598,2017.2,17,16.0,0.0,1.0,7.01764705882353,17.411764705882348,0.0,0.9411764705882352,0.0,0.05882352941176471,0
281,57605892,5757788.0,57598,2017.2,27,19.0,7.0,1.0,5.581481481481481,23.18518518518519,0.0,0.7037037037037037,0.25925925925925924,0.037037037037037035,0
282,57605893,5757788.0,57598,2017.2,26,15.0,8.0,3.0,4.676923076923076,21.46153846153846,0.0,0.5769230769230769,0.3076923076923077,0.1153846153846154,0
283,57605894,5757788.0,57598,2017.2,24,8.0,12.0,4.0,3.524999999999999,25.16666666666667,0.0,0.3333333333333333,0.5,0.16666666666666666,0
284,57605894,5759240.0,57598,2017.2,24,8.0,12.0,4.0,3.524999999999999,25.16666666666667,0.0,0.3333333333333333,0.5,0.16666666666666666,0
285,57605895,5758379.0,57598,2017.2,23,13.0,7.0,3.0,4.608695652173912,21.30434782608696,2.0,0.5652173913043478,0.3043478260869565,0.13043478260869565,0
286,57605895,5757788.0,57598,2017.2,23,13.0,7.0,3.0,4.608695652173912,21.30434782608696,2.0,0.5652173913043478,0.3043478260869565,0.13043478260869565,0
287,57605896,5752751.0,57593,2017.2,96,62.0,27.0,7.0,4.881250000000001,6.583333333333332,8.0,0.6458333333333334,0.28125,0.07291666666666667,0
288,57605897,5756351.0,57593,2017.2,94,30.0,54.0,10.0,2.6936170212765957,14.72340425531915,5.0,0.3191489361702128,0.5744680851063829,0.10638297872340426,0
289,57605898,5752285.0,57593,2017.2,31,19.0,11.0,1.0,4.183870967741935,13.93548387096774,0.0,0.6129032258064516,0.3548387096774194,0.03225806451612903,0
290,57605899,5757427.0,57593,2017.2,68,46.0,19.0,3.0,4.974999999999999,4.5588235294117645,5.0,0.6764705882352942,0.2794117647058824,0.04411764705882353,0
291,57605900,5757427.0,57593,2017.2,39,26.0,9.0,4.0,5.097435897435896,6.589743589743589,3.0,0.6666666666666666,0.2307692307692308,0.10256410256410256,0
292,57605901,5759533.0,57604,2017.2,81,68.0,8.0,5.0,6.0555555555555545,3.679012345679012,1.0,0.8395061728395061,0.09876543209876544,0.061728395061728385,0
293,57605902,5759533.0,57604,2017.2,71,56.0,7.0,8.0,5.814084507042253,7.464788732394366,1.0,0.7887323943661971,0.09859154929577464,0.11267605633802814,0
294,57605903,5753066.0,57604,2017.2,107,85.0,15.0,7.0,5.687850467289723,4.934579439252336,3.0,0.794392523364486,0.14018691588785046,0.06542056074766353,0
295,57605904,5753066.0,57604,2017.2,42,35.0,5.0,2.0,6.333333333333332,5.285714285714286,0.0,0.8333333333333334,0.11904761904761905,0.047619047619047616,0
296,57605905,5759533.0,57604,2017.2,46,35.0,8.0,3.0,5.452173913043478,5.043478260869565,1.0,0.7608695652173914,0.17391304347826084,0.06521739130434782,0
297,57605906,5759533.0,57604,2017.2,47,38.0,6.0,3.0,5.512765957446806,0.0,1.0,0.8085106382978723,0.1276595744680851,0.06382978723404255,0
298,57605907,5752305.0,57607,2017.2,59,43.0,13.0,3.0,5.159322033898303,6.983050847457628,1.0,0.7288135593220338,0.22033898305084745,0.05084745762711865,0
299,57605908,5752245.0,57607,2017.2,59,54.0,3.0,2.0,6.998305084745764,0.0,1.0,0.9152542372881356,0.05084745762711865,0.03389830508474576,0
300,57605909,5752305.0,57607,2017.2,104,85.0,12.0,7.0,5.373076923076924,7.403846153846153,7.0,0.8173076923076923,0.1153846153846154,0.0673076923076923,0
301,57605910,5752720.0,57607,2017.2,34,27.0,6.0,1.0,5.76764705882353,20.88235294117647,0.0,0.7941176470588235,0.17647058823529413,0.029411764705882356,0
302,57605911,5752169.0,57607,2017.2,39,34.0,4.0,1.0,6.894871794871794,13.692307692307693,0.0,0.8717948717948718,0.10256410256410256,0.02564102564102564,0
303,57605913,5757120.0,57627,2017.2,31,22.0,7.0,2.0,5.232258064516127,11.290322580645164,9.0,0.7096774193548387,0.2258064516129032,0.06451612903225806,0
304,57605913,5759499.0,57627,2017.2,31,22.0,7.0,2.0,5.232258064516127,11.290322580645164,9.0,0.7096774193548387,0.2258064516129032,0.06451612903225806,0
305,57605914,5757120.0,57627,2017.2,36,27.0,7.0,2.0,4.913888888888888,11.083333333333336,5.0,0.75,0.19444444444444445,0.05555555555555555,0
306,57605914,5759499.0,57627,2017.2,36,27.0,7.0,2.0,4.913888888888888,11.083333333333336,5.0,0.75,0.19444444444444445,0.05555555555555555,0
307,57605916,5759499.0,57627,2017.2,17,9.0,7.0,1.0,5.11764705882353,13.764705882352944,1.0,0.5294117647058824,0.4117647058823529,0.05882352941176471,0
308,57605917,5759499.0,57627,2017.2,38,30.0,7.0,1.0,5.547368421052632,10.526315789473683,1.0,0.7894736842105263,0.18421052631578946,0.02631578947368421,0
309,57605919,5757120.0,57627,2017.2,37,35.0,2.0,0.0,6.894594594594596,7.297297297297297,0.0,0.945945945945946,0.054054054054054064,0.0,0
310,57605920,5757120.0,57627,2017.2,38,26.0,9.0,3.0,5.268421052631579,17.105263157894736,0.0,0.6842105263157895,0.2368421052631579,0.07894736842105263,0
311,57605922,5757845.0,57627,2017.2,39,35.0,4.0,0.0,6.7153846153846155,8.923076923076922,0.0,0.8974358974358975,0.10256410256410256,0.0,0
312,57605925,5759499.0,57627,2017.2,32,21.0,8.0,3.0,4.728125,15.125,3.0,0.65625,0.25,0.09375,0
313,57605928,5756344.0,57599,2017.2,24,15.0,6.0,3.0,4.6625000000000005,12.25,2.0,0.625,0.25,0.125,0
314,57605928,5757787.0,57599,2017.2,24,15.0,6.0,3.0,4.6625000000000005,12.25,2.0,0.625,0.25,0.125,0
315,57605929,5757787.0,57599,2017.2,21,11.0,8.0,2.0,3.704761904761904,15.809523809523812,2.0,0.5238095238095238,0.3809523809523809,0.09523809523809523,0
316,57605929,5756344.0,57599,2017.2,21,11.0,8.0,2.0,3.704761904761904,15.809523809523812,2.0,0.5238095238095238,0.3809523809523809,0.09523809523809523,0
317,57605930,5757787.0,57599,2017.2,19,14.0,4.0,1.0,5.36315789473684,9.052631578947368,0.0,0.7368421052631579,0.21052631578947367,0.05263157894736842,0
318,57605930,5753852.0,57599,2017.2,19,14.0,4.0,1.0,5.36315789473684,9.052631578947368,0.0,0.7368421052631579,0.21052631578947367,0.05263157894736842,0
319,57605931,5753852.0,57599,2017.2,19,9.0,10.0,0.0,4.173684210526315,16.631578947368418,2.0,0.4736842105263158,0.5263157894736842,0.0,0
320,57605931,5757787.0,57599,2017.2,19,9.0,10.0,0.0,4.173684210526315,16.631578947368418,2.0,0.4736842105263158,0.5263157894736842,0.0,0
321,57605933,5757787.0,57599,2017.2,35,30.0,4.0,1.0,6.085714285714286,4.857142857142857,6.0,0.8571428571428571,0.11428571428571427,0.028571428571428567,0
322,57605933,5756344.0,57599,2017.2,35,30.0,4.0,1.0,6.085714285714286,4.857142857142857,6.0,0.8571428571428571,0.11428571428571427,0.028571428571428567,0
323,57605934,5757787.0,57599,2017.2,33,23.0,8.0,2.0,4.6939393939393925,11.636363636363635,2.0,0.696969696969697,0.24242424242424246,0.060606060606060615,0
324,57605934,5756344.0,57599,2017.2,33,23.0,8.0,2.0,4.6939393939393925,11.636363636363635,2.0,0.696969696969697,0.24242424242424246,0.060606060606060615,0
325,57605935,5757787.0,57599,2017.2,35,33.0,2.0,0.0,6.411428571428572,5.2,0.0,0.9428571428571428,0.057142857142857134,0.0,0
326,57605935,5756344.0,57599,2017.2,35,33.0,2.0,0.0,6.411428571428572,5.2,0.0,0.9428571428571428,0.057142857142857134,0.0,0
327,57605936,5757787.0,57599,2017.2,35,28.0,6.0,1.0,5.905714285714286,9.028571428571428,0.0,0.8,0.17142857142857146,0.028571428571428567,0
328,57605936,5756344.0,57599,2017.2,35,28.0,6.0,1.0,5.905714285714286,9.028571428571428,0.0,0.8,0.17142857142857146,0.028571428571428567,0
329,57605938,5752253.0,57599,2017.2,17,3.0,9.0,5.0,2.235294117647059,10.117647058823527,1.0,0.17647058823529413,0.5294117647058824,0.29411764705882354,0
330,57605938,5753852.0,57599,2017.2,17,3.0,9.0,5.0,2.235294117647059,10.117647058823527,1.0,0.17647058823529413,0.5294117647058824,0.29411764705882354,0
331,57605938,5757101.0,57599,2017.2,17,3.0,9.0,5.0,2.235294117647059,10.117647058823527,1.0,0.17647058823529413,0.5294117647058824,0.29411764705882354,0
332,57605940,5753852.0,57599,2017.2,9,3.0,3.0,3.0,2.9333333333333336,12.888888888888891,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
333,57605940,5752253.0,57599,2017.2,9,3.0,3.0,3.0,2.9333333333333336,12.888888888888891,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
334,57605940,5757101.0,57599,2017.2,9,3.0,3.0,3.0,2.9333333333333336,12.888888888888891,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
335,57605941,5752253.0,57599,2017.2,12,5.0,7.0,0.0,2.7500000000000004,13.666666666666664,2.0,0.4166666666666667,0.5833333333333334,0.0,0
336,57605941,5757101.0,57599,2017.2,12,5.0,7.0,0.0,2.7500000000000004,13.666666666666664,2.0,0.4166666666666667,0.5833333333333334,0.0,0
337,57605941,5753852.0,57599,2017.2,12,5.0,7.0,0.0,2.7500000000000004,13.666666666666664,2.0,0.4166666666666667,0.5833333333333334,0.0,0
338,57605943,5753852.0,57599,2017.2,23,12.0,7.0,4.0,3.804347826086957,5.304347826086956,2.0,0.5217391304347826,0.3043478260869565,0.17391304347826084,0
339,57605943,5757101.0,57599,2017.2,23,12.0,7.0,4.0,3.804347826086957,5.304347826086956,2.0,0.5217391304347826,0.3043478260869565,0.17391304347826084,0
340,57605943,5752253.0,57599,2017.2,23,12.0,7.0,4.0,3.804347826086957,5.304347826086956,2.0,0.5217391304347826,0.3043478260869565,0.17391304347826084,0
341,57605944,5757101.0,57599,2017.2,19,4.0,12.0,3.0,2.384210526315789,8.947368421052632,2.0,0.21052631578947367,0.631578947368421,0.15789473684210525,0
342,57605944,5753852.0,57599,2017.2,19,4.0,12.0,3.0,2.384210526315789,8.947368421052632,2.0,0.21052631578947367,0.631578947368421,0.15789473684210525,0
343,57605944,5752253.0,57599,2017.2,19,4.0,12.0,3.0,2.384210526315789,8.947368421052632,2.0,0.21052631578947367,0.631578947368421,0.15789473684210525,0
344,57605945,5753852.0,57599,2017.2,15,9.0,6.0,0.0,4.253333333333333,8.0,1.0,0.6,0.4,0.0,0
345,57605945,5757101.0,57599,2017.2,15,9.0,6.0,0.0,4.253333333333333,8.0,1.0,0.6,0.4,0.0,0
346,57605945,5752253.0,57599,2017.2,15,9.0,6.0,0.0,4.253333333333333,8.0,1.0,0.6,0.4,0.0,0
347,57605946,5758445.0,57599,2017.2,17,7.0,8.0,2.0,3.8000000000000007,15.058823529411766,0.0,0.4117647058823529,0.4705882352941176,0.1176470588235294,0
348,57605946,5757101.0,57599,2017.2,17,7.0,8.0,2.0,3.8000000000000007,15.058823529411766,0.0,0.4117647058823529,0.4705882352941176,0.1176470588235294,0
349,57605946,5752253.0,57599,2017.2,17,7.0,8.0,2.0,3.8000000000000007,15.058823529411766,0.0,0.4117647058823529,0.4705882352941176,0.1176470588235294,0
350,57605947,5752891.0,57594,2017.2,35,25.0,7.0,3.0,5.2771428571428585,12.457142857142856,2.0,0.7142857142857143,0.2,0.08571428571428573,0
351,57605948,5752477.0,57594,2017.2,98,79.0,18.0,1.0,5.55,4.561224489795919,0.0,0.8061224489795918,0.1836734693877551,0.010204081632653059,0
352,57605949,5752477.0,57594,2017.2,101,86.0,11.0,4.0,6.299009900990098,3.3069306930693068,0.0,0.8514851485148515,0.10891089108910892,0.0396039603960396,0
353,57605950,5758562.0,57594,2017.2,48,33.0,13.0,2.0,5.35625,16.041666666666668,1.0,0.6875,0.2708333333333333,0.04166666666666666,0
354,57605952,5753080.0,57624,2017.2,22,13.0,6.0,3.0,4.881818181818182,14.545454545454545,2.0,0.5909090909090909,0.2727272727272727,0.13636363636363635,0
355,57605952,5757780.0,57624,2017.2,22,13.0,6.0,3.0,4.881818181818182,14.545454545454545,2.0,0.5909090909090909,0.2727272727272727,0.13636363636363635,0
356,57605953,5753080.0,57624,2017.2,26,25.0,1.0,0.0,7.0115384615384615,5.153846153846153,1.0,0.9615384615384616,0.038461538461538464,0.0,0
357,57605953,5757780.0,57624,2017.2,26,25.0,1.0,0.0,7.0115384615384615,5.153846153846153,1.0,0.9615384615384616,0.038461538461538464,0.0,0
358,57605954,5753080.0,57624,2017.2,10,9.0,1.0,0.0,6.44,5.4,0.0,0.9,0.1,0.0,0
359,57605954,5757780.0,57624,2017.2,10,9.0,1.0,0.0,6.44,5.4,0.0,0.9,0.1,0.0,0
360,57605957,5758565.0,57624,2017.2,26,16.0,10.0,0.0,4.6692307692307695,9.076923076923077,0.0,0.6153846153846154,0.38461538461538464,0.0,0
361,57605957,5753080.0,57624,2017.2,26,16.0,10.0,0.0,4.6692307692307695,9.076923076923077,0.0,0.6153846153846154,0.38461538461538464,0.0,0
362,57605957,5757780.0,57624,2017.2,26,16.0,10.0,0.0,4.6692307692307695,9.076923076923077,0.0,0.6153846153846154,0.38461538461538464,0.0,0
363,57605958,5753080.0,57624,2017.2,22,16.0,6.0,0.0,5.099999999999999,12.272727272727273,2.0,0.7272727272727273,0.2727272727272727,0.0,0
364,57605958,5758565.0,57624,2017.2,22,16.0,6.0,0.0,5.099999999999999,12.272727272727273,2.0,0.7272727272727273,0.2727272727272727,0.0,0
365,57605958,5757780.0,57624,2017.2,22,16.0,6.0,0.0,5.099999999999999,12.272727272727273,2.0,0.7272727272727273,0.2727272727272727,0.0,0
366,57605959,5757780.0,57624,2017.2,24,17.0,5.0,2.0,5.166666666666666,15.166666666666664,0.0,0.7083333333333334,0.20833333333333331,0.08333333333333333,0
367,57605959,5758565.0,57624,2017.2,24,17.0,5.0,2.0,5.166666666666666,15.166666666666664,0.0,0.7083333333333334,0.20833333333333331,0.08333333333333333,0
368,57605959,5753080.0,57624,2017.2,24,17.0,5.0,2.0,5.166666666666666,15.166666666666664,0.0,0.7083333333333334,0.20833333333333331,0.08333333333333333,0
369,57605962,5757780.0,57624,2017.2,24,22.0,1.0,1.0,6.308333333333333,6.25,0.0,0.9166666666666666,0.04166666666666666,0.04166666666666666,0
370,57605962,5758565.0,57624,2017.2,24,22.0,1.0,1.0,6.308333333333333,6.25,0.0,0.9166666666666666,0.04166666666666666,0.04166666666666666,0
371,57605963,5757780.0,57624,2017.2,24,17.0,5.0,2.0,4.958333333333332,9.333333333333334,0.0,0.7083333333333334,0.20833333333333331,0.08333333333333333,0
372,57605963,5758565.0,57624,2017.2,24,17.0,5.0,2.0,4.958333333333332,9.333333333333334,0.0,0.7083333333333334,0.20833333333333331,0.08333333333333333,0
373,57605964,5758565.0,57624,2017.2,25,9.0,12.0,4.0,3.3239999999999994,13.28,0.0,0.36,0.48,0.16,0
374,57605964,5757780.0,57624,2017.2,25,9.0,12.0,4.0,3.3239999999999994,13.28,0.0,0.36,0.48,0.16,0
375,57605965,5758565.0,57624,2017.2,24,16.0,6.0,2.0,4.166666666666665,9.25,0.0,0.6666666666666666,0.25,0.08333333333333333,0
376,57605965,5757780.0,57624,2017.2,24,16.0,6.0,2.0,4.166666666666665,9.25,0.0,0.6666666666666666,0.25,0.08333333333333333,0
377,57605967,5757780.0,57624,2017.2,26,18.0,5.0,3.0,4.6923076923076925,9.23076923076923,1.0,0.6923076923076923,0.19230769230769232,0.1153846153846154,0
378,57605967,5758565.0,57624,2017.2,26,18.0,5.0,3.0,4.6923076923076925,9.23076923076923,1.0,0.6923076923076923,0.19230769230769232,0.1153846153846154,0
379,57605968,5758565.0,57624,2017.2,22,17.0,5.0,0.0,4.868181818181816,9.090909090909092,0.0,0.7727272727272727,0.2272727272727273,0.0,0
380,57605968,5757780.0,57624,2017.2,22,17.0,5.0,0.0,4.868181818181816,9.090909090909092,0.0,0.7727272727272727,0.2272727272727273,0.0,0
381,57605969,5758565.0,57624,2017.2,21,9.0,7.0,5.0,3.2857142857142856,15.333333333333336,3.0,0.42857142857142855,0.3333333333333333,0.2380952380952381,0
